Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Year
124,Brook Lopez,C,31,MIL,10.0,328.0,17.1,.643,.465,.175,6.1,12.0,9.0,2.4,1.5,4.3,8.9,17.7,,0.6,0.5,1.0,0.149,,1.8,1.4,3.2,0.4,2020
125,Robin Lopez,C,31,MIL,3.0,21.0,10.0,.750,.000,.000,0.0,20.8,10.2,0.0,0.0,0.0,0.0,8.2,,0.0,0.0,0.1,0.118,,-2.3,1.1,-1.2,0.0,2020
126,Kyle Lowry,PG,33,TOR,11.0,413.0,16.1,.559,.486,.405,2.0,17.1,9.4,23.9,2.2,2.1,13.8,21.6,,0.4,0.8,1.3,0.146,,0.9,2.6,3.5,0.5,2020
127,TimothÃ© Luwawu-Cabarrot,SF,24,BRK,4.0,131.0,6.5,.498,.661,.203,0.7,11.6,5.8,7.6,1.1,0.0,11.1,22.7,,-0.2,-0.1,-0.3,-0.093,,-2.4,-2.2,-4.6,-0.1,2020
128,Terance Mann,SF,23,LAC,13.0,27.0,1.0,.400,.400,.000,0.0,29.3,14.5,4.8,1.8,0.0,28.6,11.4,,-0.1,0.0,0.0,-0.06,,-8.1,1.3,-6.8,0.0,2020
129,Boban MarjanoviÄ,C,31,DAL,6.0,82.0,19.8,.604,.033,.300,7.9,39.1,23.3,9.3,0.0,2.1,8.1,19.4,,0.2,0.0,0.2,0.11,,1.9,-1.1,0.8,0.1,2020
130,Jeremiah Martin,PG,23,BRK,3.0,27.0,5.1,.416,.357,.071,0.0,12.1,5.6,24.4,0.0,3.6,12.2,25.1,,-0.1,0.0,-0.1,-0.157,,-2.4,-4.4,-6.9,0.0,2020
131,Frank Mason III,PG,25,MIL,2.0,2.0,16.4,,,,0.0,0.0,0.0,60.5,0.0,0.0,,0.0,,0.0,0.0,0.0,0.237,,4.4,0.0,4.4,0.0,2020
132,Wesley Matthews,SG,33,MIL,10.0,246.0,9.1,.586,.754,.175,2.6,5.3,3.9,5.0,1.8,1.8,10.2,12.0,,0.1,0.3,0.4,0.084,,-1.6,1.7,0.2,0.1,2020
133,CJ McCollum,SG,28,POR,5.0,196.0,14.9,.534,.354,.222,2.7,12.9,7.8,14.6,1.4,0.9,12.1,26.3,,0.0,0.1,0.1,0.021,,2.4,-1.4,1.0,0.1,2020
134,T.J. McConnell,PG,27,IND,3.0,28.0,6.4,.394,.000,.250,0.0,25.7,12.5,38.3,0.0,0.0,18.4,17.9,,0.0,0.0,0.0,-0.056,,-6.2,-2.9,-9.1,-0.1,2020
135,Doug McDermott,PF,28,IND,4.0,54.0,-0.6,.333,.667,.000,0.0,6.7,3.3,2.7,0.9,0.0,6.3,13.6,,-0.2,0.0,-0.2,-0.142,,-5.5,-4.4,-9.9,-0.1,2020
136,JaVale McGee,C,32,LAL,14.0,135.0,15.3,.623,.063,.063,14.1,24.3,19.2,7.3,0.7,7.3,21.5,13.5,,0.1,0.2,0.4,0.132,,-2.6,1.6,-1.1,0.0,2020
137,Rodney McGruder,SG,28,LAC,5.0,16.0,25.8,.800,.600,.000,6.9,21.2,13.9,19.0,0.0,0.0,0.0,13.7,,0.1,0.0,0.1,0.304,,9.3,2.5,11.8,0.1,2020
138,Ben McLemore,SF,26,HOU,11.0,130.0,9.0,.550,.900,.000,1.6,8.1,4.7,7.0,1.5,0.0,7.0,14.8,,0.0,0.1,0.2,0.061,,0.1,-0.7,-0.6,0.0,2020
139,Khris Middleton,SF,28,MIL,10.0,355.0,13.5,.507,.361,.256,1.5,19.6,10.4,27.0,1.5,0.6,14.5,28.4,,-0.1,0.5,0.3,0.043,,-0.4,0.4,0.0,0.2,2020
140,Malcolm Miller,SF,26,TOR,1.0,5.0,2.1,.500,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,,0.0,0.0,0.0,-0.007,,-7.9,-2.9,-10.8,0.0,2020
141,Paul Millsap,PF,34,DEN,19.0,459.0,10.7,.536,.373,.458,6.8,16.2,11.5,7.1,1.3,1.9,15.0,16.6,,0.2,0.3,0.4,0.046,,-1.8,-0.9,-2.7,-0.1,2020
142,Shake Milton,SG,23,PHI,4.0,126.0,13.3,.616,.568,.159,0.8,10.5,5.5,16.6,0.8,0.0,11.3,18.4,,0.2,0.0,0.2,0.071,,1.4,-0.2,1.3,0.1,2020
143,Donovan Mitchell,SG,23,UTA,7.0,264.0,33.7,.696,.408,.369,2.7,12.6,7.8,25.6,1.4,0.7,13.7,37.5,,1.4,0.0,1.4,0.26,,9.3,0.2,9.5,0.7,2020
144,Juwan Morgan,PF,22,UTA,7.0,86.0,5.4,.342,.833,.500,8.3,20.0,14.3,7.4,1.2,0.0,6.4,8.5,,0.0,0.0,0.0,0.016,,-3.8,-0.3,-4.1,0.0,2020
145,Marcus Morris,PF,30,LAC,13.0,388.0,14.4,.653,.532,.126,3.1,15.1,9.1,7.7,1.4,0.2,7.1,14.2,,0.8,0.3,1.2,0.146,,1.5,1.6,3.1,0.5,2020
146,Markieff Morris,PF,30,LAL,21.0,385.0,8.8,.608,.704,.092,3.7,15.8,9.8,7.0,0.8,0.8,14.3,13.5,,0.3,0.4,0.7,0.083,,-2.0,0.3,-1.6,0.0,2020
147,Monte Morris,PG,24,DEN,19.0,406.0,16.3,.581,.301,.256,1.2,7.3,4.3,19.9,1.5,0.5,6.3,17.7,,0.9,0.1,1.0,0.119,,1.2,-0.1,1.1,0.3,2020
148,Emmanuel Mudiay,PG,23,UTA,3.0,34.0,9.8,.437,.214,.143,3.5,16.9,10.3,8.8,0.0,2.9,6.3,21.9,,0.0,0.0,0.0,-0.043,,-3.0,-3.6,-6.6,0.0,2020
149,Jamal Murray,PG,22,DEN,19.0,753.0,23.7,.626,.372,.212,3.2,11.3,7.3,30.0,1.2,0.8,11.6,27.6,,2.5,0.2,2.7,0.174,,6.1,-0.2,5.9,1.5,2020
150,DÅ¾anan Musa,SF,20,BRK,3.0,39.0,4.1,.408,.545,1.273,2.4,5.6,3.9,14.6,0.0,2.5,14.9,21.3,,-0.1,0.0,-0.1,-0.137,,-5.8,-3.7,-9.5,-0.1,2020
151,Mike Muscala,C,28,OKC,2.0,20.0,6.7,.750,.500,.000,0.0,20.2,10.5,7.1,0.0,0.0,0.0,4.3,,0.0,0.0,0.0,0.116,,-2.4,0.8,-1.6,0.0,2020
152,Abdel Nader,SF,26,OKC,3.0,25.0,3.5,.254,.714,.286,4.3,8.1,6.3,0.0,1.9,9.8,0.0,13.6,,-0.1,0.0,0.0,-0.044,,-3.1,1.4,-1.7,0.0,2020
153,Raul Neto,PG,27,PHI,2.0,26.0,8.9,.444,.556,.000,0.0,12.7,6.2,20.0,1.9,0.0,10.0,16.8,,0.0,0.0,0.0,-0.018,,-0.1,-1.5,-1.6,0.0,2020
154,Georges Niang,PF,26,UTA,7.0,114.0,16.9,.646,.659,.045,4.2,11.1,7.7,5.6,0.0,0.9,4.3,19.2,,0.3,0.0,0.3,0.114,,2.4,-2.1,0.3,0.1,2020
155,Joakim Noah,C,34,LAC,2.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.004,,-3.2,-2.6,-5.8,0.0,2020
156,Nerlens Noel,C,25,OKC,7.0,97.0,9.8,.491,.059,.588,5.6,25.0,15.6,4.6,1.0,6.3,8.5,10.4,,0.0,0.2,0.2,0.099,,-3.4,1.7,-1.6,0.0,2020
157,Kendrick Nunn,PG,24,MIA,15.0,239.0,7.8,.482,.467,.087,1.5,13.5,7.7,13.3,0.6,1.2,11.2,20.4,,-0.2,0.2,-0.1,-0.013,,-2.9,-1.5,-4.4,-0.1,2020
158,Jusuf NurkiÄ,C,25,POR,5.0,161.0,15.7,.529,.193,.404,9.1,25.0,17.0,17.8,2.0,0.6,16.2,20.7,,0.1,0.2,0.3,0.077,,0.9,0.2,1.1,0.1,2020
159,Royce O'Neale,SF,26,UTA,7.0,249.0,6.2,.563,.688,.188,1.4,16.1,8.9,10.0,1.9,0.8,27.3,9.0,,0.0,0.1,0.0,0.009,,-3.3,1.6,-1.7,0.0,2020
160,Kyle O'Quinn,C,29,PHI,1.0,6.0,-19.7,,,,0.0,18.4,9.0,24.1,0.0,0.0,100.0,14.5,,-0.1,0.0,-0.1,-0.419,,-27.0,0.9,-26.1,0.0,2020
161,Semi Ojeleye,PF,25,BOS,13.0,122.0,1.6,.364,.821,.071,1.9,8.8,5.5,1.1,1.2,0.0,3.3,10.9,,-0.2,0.1,0.0,-0.006,,-4.0,-0.1,-4.1,-0.1,2020
162,Victor Oladipo,SG,27,IND,4.0,123.0,12.8,.563,.589,.286,0.0,12.7,6.2,14.0,3.6,0.0,18.2,28.8,,-0.2,0.1,-0.1,-0.029,,-1.4,0.7,-0.7,0.0,2020
163,Kelly Olynyk,C,28,MIA,17.0,258.0,17.5,.606,.516,.295,6.0,28.6,17.7,12.2,0.8,3.1,10.8,21.2,,0.4,0.3,0.8,0.144,,1.4,0.7,2.1,0.3,2020
164,Miye Oni,SF,22,UTA,2.0,14.0,22.3,.583,.667,.000,17.1,16.4,16.7,0.0,3.7,6.9,14.3,23.4,,0.0,0.0,0.0,0.113,,-0.8,2.7,1.8,0.0,2020
165,Patrick Patterson,PF,30,LAC,2.0,10.0,53.4,1.500,1.000,.000,0.0,11.3,5.6,73.3,0.0,0.0,0.0,13.1,,0.2,0.0,0.2,0.906,,28.1,11.3,39.4,0.1,2020
166,Chris Paul,PG,34,OKC,7.0,261.0,19.3,.604,.384,.232,1.2,18.9,10.4,26.1,2.0,1.4,15.7,24.2,,0.4,0.4,0.8,0.141,,1.9,2.2,4.1,0.4,2020
167,Norvel Pelle,C,26,PHI,1.0,7.0,14.3,,,,0.0,0.0,0.0,0.0,7.2,13.4,,0.0,,0.0,0.0,0.0,0.111,,-0.6,6.6,6.0,0.0,2020
168,Mason Plumlee,C,29,DEN,19.0,206.0,14.1,.519,.026,.308,18.0,17.2,17.6,17.0,1.0,3.8,19.9,12.2,,0.4,0.1,0.5,0.117,,-1.3,0.2,-1.2,0.0,2020
169,Vincent Poirier,C,26,BOS,1.0,2.0,44.6,,,,0.0,0.0,0.0,63.3,24.9,0.0,,0.0,,0.0,0.0,0.0,0.564,,17.4,33.0,50.4,0.0,2020
170,Michael Porter Jr.,SF,21,DEN,19.0,451.0,16.0,.602,.543,.213,5.6,27.8,16.8,5.6,1.5,1.3,12.2,20.7,,0.5,0.4,0.9,0.092,,1.8,-0.8,1.0,0.3,2020
171,Kristaps PorziÅÄ£is,C,24,DAL,3.0,94.0,26.0,.708,.425,.575,3.4,27.1,15.1,3.3,0.0,2.8,5.6,24.3,,0.4,0.0,0.4,0.205,,6.2,-0.6,5.7,0.2,2020
172,Norman Powell,SG,26,TOR,11.0,273.0,14.5,.629,.500,.279,1.5,8.9,5.1,6.6,1.1,1.2,8.6,20.6,,0.4,0.4,0.8,0.136,,1.0,0.5,1.5,0.2,2020
173,Josh Reaves,SF,22,DAL,2.0,9.0,12.6,.515,.333,.667,0.0,24.6,12.1,14.8,0.0,9.8,20.5,23.3,,0.0,0.0,0.0,-0.038,,-3.1,-0.8,-3.9,0.0,2020
174,Josh Richardson,SG,26,PHI,4.0,144.0,11.8,.524,.500,.321,2.9,8.4,5.6,16.3,0.7,1.3,11.1,21.8,,0.1,0.0,0.1,0.027,,0.5,-0.7,-0.1,0.1,2020
175,Austin Rivers,SG,27,HOU,12.0,211.0,5.4,.427,.574,.213,1.0,15.6,7.9,11.1,1.6,0.5,10.7,15.9,,-0.3,0.3,0.0,-0.001,,-4.9,0.1,-4.8,-0.1,2020
176,Andre Roberson,SF,28,OKC,1.0,3.0,-19.8,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,,0.0,0.0,0.0,-0.334,,-17.7,-5.3,-22.9,0.0,2020
177,Duncan Robinson,SG,25,MIA,21.0,600.0,12.3,.636,.886,.216,1.0,9.9,5.6,9.7,1.2,1.0,7.7,15.8,,1.0,0.4,1.4,0.111,,1.2,0.0,1.2,0.5,2020
178,Rajon Rondo,PG,33,LAL,16.0,395.0,16.8,.553,.413,.157,3.9,16.6,10.3,37.1,2.7,0.5,20.8,18.0,,0.6,0.6,1.2,0.144,,1.4,2.1,3.5,0.5,2020
179,Terrence Ross,SG,28,ORL,5.0,135.0,13.9,.584,.469,.219,0.7,16.8,8.4,6.7,1.4,0.8,10.2,24.7,,0.0,0.1,0.1,0.046,,-0.6,0.1,-0.4,0.1,2020
180,JaKarr Sampson,PF,26,IND,4.0,50.0,14.2,.625,.000,.000,2.3,28.8,15.2,14.3,2.0,0.0,11.1,16.6,,0.1,0.0,0.1,0.089,,-2.7,1.9,-0.8,0.0,2020
181,Dennis SchrÃ¶der,PG,26,OKC,7.0,227.0,11.6,.504,.413,.229,1.0,10.7,6.0,19.7,0.8,0.5,12.4,26.0,,-0.1,0.2,0.1,0.019,,-0.4,-0.9,-1.3,0.0,2020
182,Mike Scott,PF,31,PHI,4.0,20.0,12.6,.444,.400,.800,10.5,33.1,21.5,7.8,0.0,0.0,0.0,14.7,,0.0,0.0,0.0,0.092,,-1.2,-0.9,-2.2,0.0,2020
183,Landry Shamet,SG,22,LAC,13.0,243.0,7.1,.548,.712,.119,0.0,10.2,5.0,9.4,1.2,1.2,17.3,13.5,,-0.1,0.2,0.1,0.023,,-2.4,0.6,-1.8,0.0,2020
184,Pascal Siakam,PF,25,TOR,11.0,418.0,11.0,.462,.291,.253,3.5,18.2,10.7,16.0,1.4,1.0,9.8,23.7,,-0.4,0.7,0.4,0.04,,-2.1,0.1,-2.0,0.0,2020
185,Anfernee Simons,SG,20,POR,4.0,82.0,10.5,.471,.538,.231,1.3,12.9,7.1,17.8,3.4,0.0,12.3,16.6,,0.0,0.1,0.1,0.034,,0.1,0.8,0.9,0.1,2020
186,Marcus Smart,SG,25,BOS,17.0,648.0,11.6,.552,.621,.283,1.8,13.2,7.7,18.0,1.6,1.2,16.8,18.4,,0.2,1.0,1.2,0.088,,-0.8,1.3,0.4,0.4,2020
187,J.R. Smith,SG,34,LAL,10.0,75.0,-3.7,.385,.846,.000,0.0,4.7,2.4,5.3,1.3,0.0,21.2,19.2,,-0.3,0.1,-0.2,-0.142,,-9.6,-2.1,-11.7,-0.2,2020
188,Edmond Sumner,SG,24,IND,3.0,41.0,-1.4,.381,.429,.286,2.8,14.6,8.6,0.0,0.0,0.0,20.2,11.1,,-0.1,0.0,-0.1,-0.113,,-9.6,-3.3,-12.9,-0.1,2020
189,Jayson Tatum,PF,21,BOS,17.0,690.0,20.7,.563,.377,.368,3.7,23.1,13.8,21.3,1.2,2.9,11.0,28.2,,1.1,1.3,2.3,0.163,,4.5,1.8,6.3,1.4,2020
190,Garrett Temple,SG,33,BRK,4.0,137.0,4.6,.465,.735,.122,0.0,8.7,4.0,9.3,1.0,0.7,10.4,17.3,,-0.2,-0.1,-0.3,-0.095,,-4.2,-1.8,-6.1,-0.1,2020
191,Daniel Theis,C,27,BOS,17.0,482.0,13.4,.578,.222,.282,7.8,19.9,14.1,7.8,0.6,4.3,10.2,13.6,,0.7,0.8,1.5,0.148,,-1.0,1.5,0.5,0.3,2020
192,Lance Thomas,PF,31,BRK,3.0,17.0,1.5,.296,.400,.800,5.5,12.8,8.9,0.0,0.0,5.6,0.0,16.4,,0.0,0.0,-0.1,-0.146,,-8.1,-3.7,-11.8,0.0,2020
193,Matt Thomas,SG,25,TOR,10.0,84.0,15.6,.738,.571,.000,1.3,17.1,9.0,12.9,0.6,1.3,4.5,11.5,,0.2,0.1,0.3,0.196,,1.7,1.3,2.9,0.1,2020
194,Matisse Thybulle,SG,22,PHI,4.0,75.0,4.1,.500,.571,.000,1.4,8.8,5.0,4.1,2.0,1.2,22.2,5.2,,0.0,0.0,0.0,-0.006,,-4.5,1.5,-3.1,0.0,2020
195,Gary Trent Jr.,SF,21,POR,5.0,153.0,5.8,.499,.533,.156,3.4,3.5,3.4,2.9,1.2,0.0,9.4,14.5,,0.0,0.0,0.0,-0.007,,-2.1,-2.1,-4.2,-0.1,2020
196,P.J. Tucker,PF,34,HOU,12.0,414.0,8.6,.540,.761,.000,5.9,17.9,11.6,6.3,1.5,0.7,12.0,10.8,,0.2,0.6,0.7,0.086,,-1.8,0.7,-1.2,0.1,2020
197,Rayjon Tucker,SG,22,UTA,2.0,11.0,1.6,.500,.600,.000,0.0,0.0,0.0,0.0,0.0,0.0,16.7,25.5,,0.0,0.0,0.0,-0.181,,-8.1,-5.1,-13.2,0.0,2020
198,Myles Turner,C,23,IND,4.0,146.0,18.6,.617,.318,.364,8.6,26.3,17.2,3.5,0.7,11.1,15.0,18.9,,0.1,0.2,0.3,0.084,,0.4,1.4,1.8,0.1,2020
199,Fred VanVleet,SG,25,TOR,11.0,430.0,16.4,.537,.579,.132,1.2,11.0,6.0,28.4,2.0,1.7,9.9,22.9,,0.4,0.8,1.2,0.134,,2.9,1.9,4.7,0.7,2020
200,Gabe Vincent,PG,23,MIA,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,-4.7,0.7,-4.0,0.0,2020
201,Noah Vonleh,C,24,DEN,1.0,3.0,-15.1,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,,0.0,0.0,0.0,-0.386,,-12.2,-8.8,-21.0,0.0,2020
202,Nikola VuÄeviÄ,C,29,ORL,5.0,185.0,22.9,.604,.396,.099,4.8,26.9,15.3,22.9,1.0,1.7,10.1,29.7,,0.3,0.2,0.5,0.126,,6.2,1.1,7.3,0.4,2020
203,Dion Waiters,SG,28,LAL,5.0,38.0,4.4,.388,.333,.167,0.0,6.2,3.1,7.0,1.3,2.6,7.2,15.9,,-0.1,0.0,0.0,-0.022,,-6.4,-1.0,-7.3,-0.1,2020
204,Kemba Walker,PG,29,BOS,17.0,628.0,16.9,.573,.492,.316,1.1,10.8,6.2,22.5,1.2,1.1,9.9,23.0,,1.1,0.8,1.9,0.148,,2.6,0.4,3.0,0.8,2020
205,Brad Wanamaker,PG,30,BOS,17.0,273.0,11.1,.626,.450,.267,0.9,12.7,7.0,16.1,2.2,1.5,21.2,13.9,,0.2,0.5,0.6,0.111,,-1.7,2.9,1.2,0.2,2020
206,T.J. Warren,SF,26,IND,4.0,156.0,15.1,.556,.279,.132,3.7,15.4,9.4,13.9,2.9,0.6,13.3,24.4,,0.0,0.1,0.1,0.025,,-0.4,0.0,-0.4,0.1,2020
207,Tremont Waters,PG,22,BOS,1.0,2.0,0.6,.000,1.000,.000,0.0,54.0,28.1,63.3,0.0,0.0,0.0,22.3,,0.0,0.0,0.0,-0.222,,-8.7,0.4,-8.3,0.0,2020
208,Paul Watson,SF,25,TOR,2.0,9.0,13.9,.500,.000,.000,0.0,0.0,0.0,16.1,5.4,0.0,0.0,9.8,,0.0,0.0,0.0,0.151,,-1.2,1.7,0.5,0.0,2020
209,Russell Westbrook,PG,31,HOU,8.0,262.0,12.1,.464,.236,.229,4.5,20.2,11.9,25.8,2.2,0.8,16.3,31.5,,-0.7,0.4,-0.2,-0.043,,-1.9,-1.2,-3.2,-0.1,2020
210,Hassan Whiteside,C,30,POR,5.0,106.0,12.9,.564,.042,.583,6.9,27.9,17.4,2.9,0.4,8.5,16.6,14.2,,0.0,0.1,0.1,0.066,,-1.9,0.8,-1.1,0.0,2020
211,Grant Williams,PF,21,BOS,17.0,170.0,10.6,.773,.654,.385,4.8,12.1,8.6,5.0,0.6,2.9,11.6,9.0,,0.4,0.2,0.6,0.165,,-0.6,2.7,2.1,0.2,2020
212,Lou Williams,PG,33,LAC,13.0,341.0,15.1,.511,.349,.253,2.3,11.3,6.7,24.3,1.4,0.6,11.5,23.5,,0.2,0.3,0.5,0.072,,0.7,-0.5,0.2,0.2,2020
213,Marvin Williams,PF,33,MIL,10.0,179.0,13.7,.569,.489,.064,7.7,21.3,14.4,7.1,1.3,1.8,5.8,12.3,,0.3,0.3,0.5,0.139,,0.8,2.0,2.9,0.2,2020
214,Robert Williams,C,22,BOS,13.0,149.0,19.8,.713,.032,.194,17.3,21.0,19.2,10.6,1.0,4.0,17.2,12.2,,0.4,0.3,0.7,0.221,,1.7,1.6,3.3,0.2,2020
215,Nigel Williams-Goss,PG,25,UTA,1.0,2.0,17.9,,,,0.0,0.0,0.0,61.1,0.0,0.0,,0.0,,0.0,0.0,0.0,0.233,,4.8,1.0,5.8,0.0,2020
216,Delon Wright,PG,27,DAL,4.0,53.0,13.6,.656,.200,.500,2.0,4.2,3.1,17.6,4.4,0.0,29.1,14.0,,0.0,0.0,0.0,0.03,,-0.3,0.9,0.5,0.0,2020
217,Ivica Zubac,C,22,LAC,13.0,320.0,16.0,.626,.000,.474,10.7,21.9,16.2,3.5,0.3,3.0,11.3,14.5,,0.7,0.3,1.0,0.151,,0.0,-0.5,-0.5,0.1,2020
